fecha,consumo_zona_1,temperatura,humedad,velocidad_viento,flujo_difuso_general,flujo_difuso
1/3/2017 14:30,32269.36709,15.35,64.19,0.074,443.9,43.33
1/3/2017 14:40,32293.67089,15.41,64.1,0.074,430.9,43.09
1/3/2017 14:50,32208.60759,15.36,65.23,0.075,415.4,43.03
1/3/2017 15:00,32251.13924,15.44,64.86,0.075,401.3,43.02
1/3/2017 15:10,32567.08861,15.48,64.1,0.075,385.4,45.37
1/3/2017 15:20,32366.58228,15.45,64.86,0.076,366.1,53.46
1/3/2017 15:30,32336.20253,15.44,64.93,0.074,348.4,72.7
1/3/2017 15:40,32257.21519,15.34,65.3,0.075,328.3,104.5
1/3/2017 15:50,31983.79747,15.3,65.83,0.075,306.7,155.7
1/3/2017 16:00,31777.21519,15.34,66.4,0.075,283.3,215.7
1/3/2017 16:10,31874.43038,15.34,66.83,0.071,259.9,256.6
1/3/2017 16:20,31740.75949,15.23,67.66,0.076,234.7,257.7
1/3/2017 16:30,32196.4557,15.18,67.73,0.075,208.8,240.7
1/3/2017 16:40,32263.29114,15.09,67.66,0.076,184.9,218.7
1/3/2017 16:50,32688.60759,14.96,66.19,0.077,160.4,193.2
1/3/2017 17:00,33241.51899,14.94,64.99,0.075,131.7,166.5
1/3/2017 17:10,34669.36709,14.89,65.45,0.073,115.7,142.4
1/3/2017 17:20,36200.50633,14.85,65.55,0.077,97.1,121.2
1/3/2017 17:30,39062.27848,14.78,65.82,0.075,77.8,98.6
1/3/2017 17:40,41486.58228,14.68,67.22,0.073,58.28,75.3
1/3/2017 17:50,42312.91139,14.51,68.26,0.077,26.56,31.14
1/3/2017 18:00,42495.18987,14.32,69.56,0.075,11.76,11.93
1/3/2017 18:10,42750.37975,14.14,70.9,0.076,6.804,6.887
1/3/2017 18:20,42871.89873,13.98,72.1,0.076,3.327,3.349
1/3/2017 18:30,42993.41772,13.86,73.0,0.074,1.014,1.087
1/3/2017 18:40,42823.29114,13.45,73.7,0.075,0.209,0.189
1/3/2017 18:50,42677.46835,12.2,77.3,0.076,0.059,0.115
1/3/2017 19:00,42434.43038,11.85,78.2,0.074,0.066,0.111
1/3/2017 19:10,42671.39241,11.53,79.0,0.078,0.073,0.093
1/3/2017 19:20,42720.0,11.25,80.0,0.075,0.059,0.111
1/3/2017 19:30,42689.62025,11.12,80.5,0.074,0.073,0.115
1/3/2017 19:40,42476.96203,10.92,81.2,0.076,0.051,0.085
1/3/2017 19:50,42288.60759,10.93,81.3,0.079,0.059,0.074
1/3/2017 20:00,41960.50633,10.69,81.5,0.077,0.055,0.093
1/3/2017 20:10,42416.20253,10.39,81.5,0.078,0.088,0.089
1/3/2017 20:20,42519.49367,10.17,83.1,0.074,0.084,0.067
1/3/2017 20:30,42318.98734,10.03,82.9,0.075,0.081,0.1
1/3/2017 20:40,42221.77215,9.61,83.9,0.076,0.066,0.108
1/3/2017 20:50,42033.41772,9.71,84.2,0.075,0.062,0.096
1/3/2017 21:00,41571.64557,9.62,83.4,0.074,0.055,0.082
1/3/2017 21:10,40970.12658,9.49,83.5,0.073,0.037,0.111
1/3/2017 21:20,40490.12658,9.33,83.7,0.076,0.066,0.067
1/3/2017 21:30,39870.37975,9.23,83.9,0.074,0.059,0.1
1/3/2017 21:40,39347.8481,9.14,84.0,0.073,0.055,0.085
1/3/2017 21:50,38916.4557,9.11,83.8,0.073,0.081,0.078
1/3/2017 22:00,37962.53165,9.07,83.8,0.073,0.073,0.089
1/3/2017 22:10,37300.25316,9.0,83.9,0.072,0.051,0.108
1/3/2017 22:20,36565.06329,9.05,84.0,0.072,0.062,0.093
1/3/2017 22:30,35750.88608,8.98,83.6,0.073,0.062,0.059
1/3/2017 22:40,34535.6962,8.81,83.9,0.075,0.051,0.104
1/3/2017 22:50,33654.68354,8.72,84.0,0.076,0.062,0.115
1/3/2017 23:00,32457.72152,8.51,84.3,0.075,0.062,0.104
1/3/2017 23:10,31686.07595,8.52,85.0,0.075,0.073,0.078
1/3/2017 23:20,30847.59494,8.6,84.4,0.074,0.048,0.104
1/3/2017 23:30,30063.79747,8.49,84.5,0.077,0.04,0.159
1/3/2017 23:40,29298.22785,8.33,84.7,0.076,0.059,0.059
1/3/2017 23:50,28550.88608,8.5,84.7,0.073,0.077,0.059
1/4/2017 0:00,27657.72152,8.52,83.7,0.077,0.062,0.104
1/4/2017 0:10,27153.41772,8.63,83.5,0.073,0.044,0.111
1/4/2017 0:20,26442.53165,8.69,82.8,0.076,0.044,0.126
1/4/2017 0:30,26053.67089,8.77,82.3,0.075,0.055,0.082
1/4/2017 0:40,25525.06329,8.36,82.0,0.078,0.055,0.108
1/4/2017 0:50,24795.94937,8.17,82.7,0.075,0.062,0.111
1/4/2017 1:00,23975.6962,8.13,82.4,0.074,0.037,0.1
1/4/2017 1:10,23562.53165,8.14,82.3,0.074,0.073,0.093
1/4/2017 1:20,23179.74684,8.15,82.2,0.076,0.077,0.074
1/4/2017 1:30,23076.4557,8.33,82.2,0.075,0.062,0.082
1/4/2017 1:40,22918.48101,8.36,81.4,0.076,0.073,0.093
1/4/2017 1:50,22772.65823,8.23,80.7,0.076,0.059,0.089
1/4/2017 2:00,22450.63291,8.13,81.2,0.075,0.059,0.119
1/4/2017 2:10,22237.97468,8.04,81.2,0.075,0.066,0.115
1/4/2017 2:20,22086.07595,7.87,81.8,0.074,0.073,0.119
1/4/2017 2:30,21751.89873,7.91,81.8,0.078,0.07,0.111
1/4/2017 2:40,21770.12658,7.9,81.8,0.077,0.077,0.1
1/4/2017 2:50,21745.82278,7.88,81.6,0.077,0.077,0.13
1/4/2017 3:00,21569.62025,7.89,81.2,0.074,0.066,0.07
1/4/2017 3:10,21393.41772,7.94,81.2,0.074,0.062,0.13
1/4/2017 3:20,21229.36709,7.84,80.5,0.073,0.059,0.134
1/4/2017 3:30,21113.92405,7.59,80.4,0.076,0.07,0.115
1/4/2017 3:40,21363.03797,7.44,81.1,0.076,0.062,0.126
1/4/2017 3:50,21308.35443,7.59,81.0,0.082,0.044,0.111
1/4/2017 4:00,21120.0,7.46,81.3,0.091,0.084,0.122
1/4/2017 4:10,21053.16456,6.991,82.5,0.086,0.084,0.108
1/4/2017 4:20,20378.73418,6.683,83.5,0.086,0.04,0.082
1/4/2017 4:30,19479.49367,6.447,84.1,0.087,0.062,0.108
1/4/2017 4:40,19746.83544,6.091,84.9,0.083,0.055,0.085
1/4/2017 4:50,19661.77215,5.88,85.9,0.083,0.055,0.111
1/4/2017 5:00,19746.83544,6.003,86.3,0.085,0.062,0.1
1/4/2017 5:10,20087.08861,5.904,86.7,0.085,0.062,0.119
1/4/2017 5:20,21533.16456,6.042,86.7,0.087,0.062,0.148
1/4/2017 5:30,21818.73418,5.976,86.8,0.085,0.077,0.119
1/4/2017 5:40,22049.62025,5.965,86.9,0.084,0.062,0.104
1/4/2017 5:50,22869.87342,6.025,87.1,0.085,0.081,0.137
1/4/2017 6:00,23696.20253,5.946,86.9,0.084,0.07,0.122
1/4/2017 6:10,23878.48101,5.795,86.9,0.086,0.07,0.085
1/4/2017 6:20,24309.87342,5.488,87.1,0.087,0.029,0.134
1/4/2017 6:30,24346.32911,5.352,87.1,0.083,0.051,0.148
1/4/2017 6:40,24716.96203,5.076,87.7,0.082,0.066,0.122
1/4/2017 6:50,24716.96203,5.291,88.3,0.09,0.033,0.13
1/4/2017 7:00,24972.1519,5.364,87.7,0.087,0.051,0.122
1/4/2017 7:10,24911.39241,5.393,87.8,0.087,0.048,0.111
1/4/2017 7:20,24443.5443,5.524,87.7,0.088,0.051,0.145
1/4/2017 7:30,24030.37975,5.576,87.4,0.091,0.07,0.137
1/4/2017 7:40,23763.03797,5.421,86.9,0.09,0.07,0.122
1/4/2017 7:50,23605.06329,5.336,86.7,0.089,0.11,0.119
1/4/2017 8:00,24066.83544,5.139,86.9,0.085,0.146,0.226
1/4/2017 8:10,24637.97468,5.01,87.2,0.09,0.878,0.816
1/4/2017 8:20,24990.37975,5.099,87.4,0.084,2.906,2.804
1/4/2017 8:30,25482.53165,4.917,87.5,0.09,6.456,6.283
1/4/2017 8:40,26041.51899,4.779,87.7,0.086,13.9,12.28
1/4/2017 8:50,26472.91139,4.873,87.8,0.089,47.75,22.59
1/4/2017 9:00,26849.62025,4.872,87.2,0.088,70.5,26.46
1/4/2017 9:10,27706.32911,5.009,86.9,0.084,92.6,31.27
1/4/2017 9:20,28441.51899,5.065,86.6,0.088,118.0,34.1
1/4/2017 9:30,28891.13924,5.218,86.3,0.089,145.1,34.58
1/4/2017 9:40,29122.02532,5.54,85.9,0.088,170.9,36.58
1/4/2017 9:50,28599.49367,5.738,84.7,0.089,196.1,37.53
1/4/2017 10:00,29122.02532,6.0,84.1,0.091,220.3,39.42
1/4/2017 10:10,29134.17722,6.271,83.0,0.09,248.3,39.09
1/4/2017 10:20,29899.74684,6.593,81.6,0.09,272.8,39.92
1/4/2017 10:30,30507.34177,6.933,81.2,0.09,297.3,40.57
1/4/2017 10:40,30932.65823,7.22,81.2,0.091,320.5,40.4
1/4/2017 10:50,31266.83544,7.54,81.0,0.091,343.3,39.4
1/4/2017 11:00,31485.56962,8.01,79.8,0.088,354.4,40.51
1/4/2017 11:10,31777.21519,8.57,79.0,0.088,384.7,40.3
1/4/2017 11:20,32111.39241,9.04,78.5,0.09,402.8,39.82
1/4/2017 11:30,32615.6962,9.6,77.3,0.09,420.1,39.15
1/4/2017 11:40,34444.55696,10.14,75.6,0.094,436.2,38.96
1/4/2017 11:50,34438.48101,10.8,73.5,0.089,451.6,37.73
1/4/2017 12:00,33873.41772,11.47,70.1,0.085,466.4,37.49
1/4/2017 12:10,33988.86076,12.0,67.75,0.086,477.0,37.37
1/4/2017 12:20,34158.98734,12.6,66.24,0.088,485.7,36.72
1/4/2017 12:30,34444.55696,13.19,65.44,0.086,492.7,36.75
1/4/2017 12:40,34256.20253,13.66,65.01,0.087,499.7,37.17
1/4/2017 12:50,34116.4557,13.92,63.81,0.086,503.9,37.24
1/4/2017 13:00,33855.18987,14.41,63.77,0.084,505.9,36.35
1/4/2017 13:10,33703.29114,14.86,61.6,0.087,508.4,36.78
1/4/2017 13:20,33593.92405,15.34,60.2,0.085,506.6,37.02
1/4/2017 13:30,33180.75949,16.13,58.43,0.085,503.5,38.74
1/4/2017 13:40,32870.88608,16.38,55.89,0.084,501.0,42.75
1/4/2017 13:50,32810.12658,17.05,55.46,0.087,486.7,45.15
1/4/2017 14:00,32676.4557,17.65,53.72,0.084,485.9,38.87
1/4/2017 14:10,32433.41772,17.55,50.78,0.082,468.6,43.49
1/4/2017 14:20,32342.27848,17.43,50.65,0.076,458.1,45.03
1/4/2017 14:30,32506.32911,17.4,53.26,0.077,448.2,46.62
1/4/2017 14:40,32706.83544,17.42,53.72,0.077,430.7,47.2
1/4/2017 14:50,32488.10127,17.49,56.59,0.077,418.2,45.45
1/4/2017 15:00,32475.94937,17.33,57.36,0.075,409.7,44.91
1/4/2017 15:10,32591.39241,17.23,59.17,0.075,391.1,50.26
1/4/2017 15:20,32336.20253,17.4,59.07,0.077,373.1,66.11
1/4/2017 15:30,32220.75949,17.38,59.6,0.077,354.9,96.9
1/4/2017 15:40,32293.67089,17.24,60.4,0.073,335.5,141.6
1/4/2017 15:50,31983.79747,17.07,61.2,0.073,314.5,199.9
1/4/2017 16:00,31552.40506,17.09,61.8,0.074,291.0,254.4
1/4/2017 16:10,31406.58228,17.3,61.47,0.075,266.4,281.1
1/4/2017 16:20,31613.16456,17.26,61.17,0.075,229.8,260.8
1/4/2017 16:30,31692.1519,17.36,61.04,0.077,211.4,249.6
1/4/2017 16:40,31752.91139,17.6,60.67,0.081,189.1,227.1
1/4/2017 16:50,31673.92405,17.57,59.83,0.077,160.3,195.4
1/4/2017 17:00,32166.07595,17.57,60.33,0.076,134.8,165.7
1/4/2017 17:10,33277.97468,17.24,61.83,0.074,112.0,138.9
1/4/2017 17:20,35513.92405,16.89,63.5,0.075,88.0,109.5
1/4/2017 17:30,38339.24051,16.35,66.23,0.073,71.1,89.7
1/4/2017 17:40,41182.78481,15.84,67.87,0.074,52.73,67.32
1/4/2017 17:50,42179.24051,15.44,69.54,0.073,27.54,32.7
1/4/2017 18:00,42938.73418,14.98,71.1,0.077,11.43,11.56
1/4/2017 18:10,43309.36709,14.57,72.3,0.079,7.03,7.05
1/4/2017 18:20,43485.56962,14.13,73.2,0.081,3.532,3.546
1/4/2017 18:30,43133.16456,13.22,75.6,0.083,1.142,1.22
1/4/2017 18:40,43242.53165,12.87,76.7,0.073,0.179,0.282
1/4/2017 18:50,43187.8481,12.43,77.4,0.073,0.106,0.089
1/4/2017 19:00,43163.5443,12.21,77.6,0.069,0.051,0.104
1/4/2017 19:10,43145.31646,12.06,78.1,0.075,0.044,0.093
1/4/2017 19:20,43388.35443,12.26,79.8,0.087,0.113,0.085
1/4/2017 19:30,42592.40506,13.39,79.2,0.086,0.106,0.078
1/4/2017 19:40,42203.5443,13.83,71.8,0.088,0.051,0.093
1/4/2017 19:50,42397.97468,13.83,67.63,0.09,0.07,0.067
1/4/2017 20:00,42197.46835,13.8,66.7,0.086,0.095,0.082
1/4/2017 20:10,42501.26582,13.72,66.66,0.088,0.077,0.108
1/4/2017 20:20,42774.68354,13.55,67.73,0.089,0.066,0.093
1/4/2017 20:30,42653.16456,13.44,68.2,0.083,0.04,0.104
1/4/2017 20:40,42337.21519,13.32,68.83,0.087,0.044,0.093
1/4/2017 20:50,41832.91139,13.1,69.16,0.084,0.07,0.056
1/4/2017 21:00,41456.20253,12.82,69.5,0.086,0.044,0.122
1/4/2017 21:10,41055.18987,12.49,70.5,0.081,0.113,0.074
1/4/2017 21:20,40721.01266,12.28,70.8,0.083,0.033,0.13
1/4/2017 21:30,40210.63291,12.09,71.3,0.083,0.051,0.096
1/4/2017 21:40,39293.16456,11.9,71.1,0.088,0.044,0.089
1/4/2017 21:50,38624.81013,11.36,72.2,0.083,0.07,0.119
1/4/2017 22:00,38357.46835,10.96,73.9,0.084,0.077,0.148
1/4/2017 22:10,37531.13924,10.58,75.5,0.086,0.062,0.07
1/4/2017 22:20,37026.83544,10.44,76.3,0.082,0.073,0.074
1/4/2017 22:30,36188.35443,10.59,76.3,0.08,0.066,0.13
1/4/2017 22:40,35064.3038,10.66,75.7,0.087,0.088,0.115
1/4/2017 22:50,34323.03797,10.57,75.9,0.085,0.07,0.122
1/4/2017 23:00,33302.27848,10.4,76.1,0.085,0.073,0.13
1/4/2017 23:10,32342.27848,10.27,75.9,0.085,0.095,0.137
1/4/2017 23:20,31339.74684,9.89,77.6,0.083,0.051,0.126
1/4/2017 23:30,30343.29114,9.64,77.9,0.083,0.051,0.096
1/4/2017 23:40,29595.94937,9.64,77.7,0.084,0.055,0.126
1/4/2017 23:50,28708.86076,9.46,78.0,0.086,0.081,0.141
1/5/2017 0:00,27663.79747,9.0,79.7,0.085,0.048,0.119
1/5/2017 0:10,26715.94937,8.81,80.4,0.089,0.037,0.096
1/5/2017 0:20,26205.56962,9.04,80.1,0.087,0.07,0.141
1/5/2017 0:30,25622.27848,9.21,78.5,0.084,0.088,0.134
1/5/2017 0:40,25130.12658,9.03,77.4,0.086,0.077,0.074
1/5/2017 0:50,24540.75949,8.9,77.8,0.083,0.051,0.148
1/5/2017 1:00,24121.51899,8.39,80.1,0.084,0.091,0.108
1/5/2017 1:10,23811.64557,8.45,80.1,0.085,0.059,0.115
1/5/2017 1:20,23398.48101,8.54,78.6,0.085,0.106,0.111
1/5/2017 1:30,23021.77215,8.26,79.9,0.087,0.07,0.145
1/5/2017 1:40,21745.82278,8.04,80.4,0.087,0.059,0.126
1/5/2017 1:50,21253.67089,7.85,81.7,0.086,0.099,0.115
1/5/2017 2:00,20937.72152,7.78,81.5,0.087,0.077,0.111
1/5/2017 2:10,21435.94937,7.76,80.9,0.083,0.091,0.115
1/5/2017 2:20,21994.93671,7.72,81.3,0.088,0.088,0.126
1/5/2017 2:30,21757.97468,7.9,80.9,0.087,0.066,0.13
1/5/2017 2:40,21502.78481,7.87,80.0,0.081,0.062,0.159
1/5/2017 2:50,21393.41772,7.73,80.4,0.086,0.084,0.159
1/5/2017 3:00,21302.27848,7.53,81.3,0.084,0.077,0.145
1/5/2017 3:10,21356.96203,7.52,81.0,0.084,0.07,0.204
1/5/2017 3:20,21022.78481,7.53,80.7,0.082,0.066,0.163
1/5/2017 3:30,21010.63291,7.68,79.2,0.081,0.088,0.104
1/5/2017 3:40,20870.88608,7.57,78.1,0.083,0.066,0.141
1/5/2017 3:50,20889.11392,7.44,77.0,0.083,0.051,0.148
1/5/2017 4:00,20876.96203,7.27,77.4,0.08,0.066,0.152
1/5/2017 4:10,20846.58228,7.16,78.4,0.087,0.081,0.122
1/5/2017 4:20,20737.21519,6.985,79.5,0.087,0.081,0.152
1/5/2017 4:30,20834.43038,6.902,79.6,0.088,0.084,0.108
1/5/2017 4:40,20949.87342,6.898,79.4,0.085,0.066,0.111
1/5/2017 4:50,20943.79747,6.982,77.8,0.086,0.059,0.111
1/5/2017 5:00,21144.3038,6.998,77.3,0.083,0.077,0.148
1/5/2017 5:10,21247.59494,7.31,76.7,0.083,0.07,0.137
1/5/2017 5:20,21442.02532,7.36,75.1,0.086,0.07,0.141
1/5/2017 5:30,21557.46835,7.03,76.0,0.083,0.04,0.141
1/5/2017 5:40,21922.02532,6.8,78.0,0.085,0.055,0.167
1/5/2017 5:50,22402.02532,6.922,76.7,0.085,0.077,0.119
1/5/2017 6:00,23179.74684,6.923,72.5,0.087,0.062,0.1
1/5/2017 6:10,23598.98734,7.05,71.9,0.085,0.084,0.115
1/5/2017 6:20,23750.88608,7.02,72.9,0.084,0.066,0.134
1/5/2017 6:30,24224.81013,7.1,73.4,0.086,0.051,0.134
1/5/2017 6:40,24583.29114,6.894,73.7,0.083,0.081,0.093
1/5/2017 6:50,24613.67089,6.438,79.3,0.085,0.051,0.119
1/5/2017 7:00,24431.39241,5.973,80.6,0.089,0.066,0.141
1/5/2017 7:10,24771.64557,5.967,79.9,0.085,0.07,0.119
1/5/2017 7:20,24328.10127,6.344,77.0,0.086,0.051,0.1
1/5/2017 7:30,24419.24051,6.165,78.9,0.088,0.07,0.111
1/5/2017 7:40,24103.29114,5.944,81.2,0.087,0.077,0.152
1/5/2017 7:50,23817.72152,5.915,81.8,0.088,0.066,0.163
1/5/2017 8:00,24121.51899,5.852,81.7,0.086,0.187,0.26
1/5/2017 8:10,24558.98734,6.054,81.1,0.085,0.922,0.86
1/5/2017 8:20,25312.40506,5.695,82.1,0.087,3.052,2.752
1/5/2017 8:30,25725.56962,5.731,83.2,0.086,6.559,6.446
1/5/2017 8:40,26053.67089,5.814,83.1,0.085,13.12,11.54
1/5/2017 8:50,26223.79747,5.33,81.5,0.085,51.16,24.26
1/5/2017 9:00,27153.41772,5.578,78.6,0.084,75.1,25.83
1/5/2017 9:10,27572.65823,6.087,75.2,0.085,98.3,26.97
1/5/2017 9:20,28064.81013,6.135,74.6,0.085,123.0,29.01
1/5/2017 9:30,29000.50633,5.959,75.5,0.082,148.3,30.93
1/5/2017 9:40,29194.93671,6.549,73.7,0.082,174.2,32.3
1/5/2017 9:50,29474.43038,6.844,71.2,0.085,200.3,33.84
1/5/2017 10:00,29589.87342,7.12,69.32,0.085,227.2,34.92
1/5/2017 10:10,29766.07595,7.5,66.81,0.086,252.9,36.09
1/5/2017 10:20,30416.20253,8.16,65.28,0.086,277.7,37.37
1/5/2017 10:30,31218.22785,8.7,62.64,0.086,300.1,38.78
1/5/2017 10:40,31552.40506,8.82,65.24,0.084,322.5,40.38
1/5/2017 10:50,31904.81013,9.13,64.67,0.087,344.2,42.41
1/5/2017 11:00,31989.87342,9.73,63.47,0.086,365.7,44.35
1/5/2017 11:10,32293.67089,10.31,63.71,0.083,384.3,45.19
1/5/2017 11:20,32494.17722,10.92,62.44,0.085,401.8,45.14
1/5/2017 11:30,32773.67089,11.58,59.17,0.086,419.3,44.21
1/5/2017 11:40,32907.34177,12.02,59.0,0.086,433.4,45.06
1/5/2017 11:50,32791.89873,12.61,60.1,0.084,447.5,45.84
1/5/2017 12:00,32682.53165,13.33,61.37,0.084,459.9,46.63
1/5/2017 12:10,33144.3038,14.15,62.6,0.085,468.9,47.67
1/5/2017 12:20,33642.53165,14.53,61.74,0.084,479.2,48.59
1/5/2017 12:30,33770.12658,14.93,59.53,0.085,483.6,49.94
1/5/2017 12:40,33417.72152,15.46,57.7,0.085,488.2,51.74
1/5/2017 12:50,33618.22785,15.9,57.5,0.082,492.2,52.85
1/5/2017 13:00,33514.93671,16.26,57.93,0.084,494.6,53.51
1/5/2017 13:10,33903.79747,16.33,59.37,0.082,495.7,53.52
1/5/2017 13:20,33691.13924,16.5,59.2,0.083,494.3,55.24
1/5/2017 13:30,33593.92405,16.7,59.2,0.082,494.8,58.49
1/5/2017 13:40,33575.6962,17.01,57.9,0.082,473.2,59.77
1/5/2017 13:50,33211.13924,17.14,57.23,0.086,480.6,59.52
1/5/2017 14:00,33022.78481,17.25,57.33,0.081,470.4,62.08
1/5/2017 14:10,33016.70886,17.3,57.3,0.085,463.8,61.4
1/5/2017 14:20,32822.27848,17.55,56.83,0.086,452.8,63.12
1/5/2017 14:30,32554.93671,17.64,55.89,0.085,441.8,64.3
1/5/2017 14:40,32457.72152,17.75,56.13,0.082,429.9,65.59
1/5/2017 14:50,32299.74684,17.9,55.43,0.085,411.4,66.28
1/5/2017 15:00,32135.6962,18.06,54.26,0.087,392.7,70.2
1/5/2017 15:10,32208.60759,18.2,53.29,0.088,372.2,81.6
1/5/2017 15:20,31929.11392,18.09,53.86,0.089,358.8,106.7
1/5/2017 15:30,31801.51899,18.4,53.52,0.088,327.3,144.8
1/5/2017 15:40,32020.25316,18.22,52.65,0.089,265.6,161.9
1/5/2017 15:50,31862.27848,18.34,52.42,0.086,295.5,236.0
1/5/2017 16:00,31661.77215,17.96,50.78,0.081,212.4,208.6
1/5/2017 16:10,31692.1519,17.33,51.38,0.079,183.4,195.5
1/5/2017 16:20,31649.62025,17.06,52.25,0.076,217.7,245.4
1/5/2017 16:30,31418.73418,17.09,52.32,0.076,191.7,220.1
1/5/2017 16:40,31740.75949,16.9,52.22,0.076,177.7,208.0
1/5/2017 16:50,32117.46835,16.85,52.78,0.074,153.9,182.3
1/5/2017 17:00,32463.79747,16.58,54.96,0.076,126.4,150.3
1/5/2017 17:10,33612.1519,16.29,56.19,0.077,54.02,60.8
1/5/2017 17:20,35775.18987,16.07,57.29,0.075,80.8,97.1
1/5/2017 17:30,38813.16456,15.9,58.32,0.077,50.62,60.16
1/5/2017 17:40,41140.25316,15.71,58.66,0.075,27.97,32.23
1/5/2017 17:50,42580.25316,15.62,59.16,0.079,29.67,34.37
1/5/2017 18:00,43248.60759,15.15,61.53,0.083,17.81,18.68
1/5/2017 18:10,43333.67089,14.47,62.46,0.09,8.26,8.61
1/5/2017 18:20,43661.77215,14.21,63.53,0.091,3.239,3.356
1/5/2017 18:30,43831.89873,13.91,64.66,0.087,0.875,0.905
1/5/2017 18:40,43716.4557,13.8,65.03,0.088,0.154,0.189
1/5/2017 18:50,43643.5443,13.44,65.56,0.088,0.055,0.152
1/5/2017 19:00,43704.3038,13.19,66.46,0.083,0.051,0.126
1/5/2017 19:10,43710.37975,12.81,67.96,0.073,0.04,0.145
1/5/2017 19:20,43819.74684,12.47,70.1,0.081,0.062,0.108
1/5/2017 19:30,43236.4557,12.51,70.4,0.071,0.077,0.096
1/5/2017 19:40,43072.40506,12.14,71.4,0.075,0.095,0.07
1/5/2017 19:50,42829.36709,11.95,72.4,0.069,0.055,0.082
1/5/2017 20:00,42914.43038,11.86,72.8,0.076,0.055,0.108
1/5/2017 20:10,43048.10127,11.51,73.6,0.088,0.062,0.119
1/5/2017 20:20,43187.8481,11.26,74.2,0.085,0.062,0.093
1/5/2017 20:30,43102.78481,10.98,76.2,0.074,0.059,0.137
1/5/2017 20:40,42890.12658,10.91,76.8,0.077,0.048,0.1
1/5/2017 20:50,42586.32911,10.68,78.5,0.074,0.048,0.119
1/5/2017 21:00,41924.05063,10.85,78.6,0.077,0.055,0.104
1/5/2017 21:10,41577.72152,11.0,79.7,0.088,0.077,0.108
1/5/2017 21:20,41134.17722,11.53,81.7,0.086,0.059,0.119
1/5/2017 21:30,40253.16456,12.17,80.6,0.092,0.051,0.13
1/5/2017 21:40,39366.07595,11.85,78.9,0.087,0.048,0.13
1/5/2017 21:50,39110.88608,11.28,79.9,0.085,0.044,0.108
1/5/2017 22:00,38321.01266,10.58,81.6,0.082,0.062,0.089
1/5/2017 22:10,37974.68354,10.47,83.1,0.084,0.055,0.134
1/5/2017 22:20,37269.87342,10.84,82.7,0.085,0.059,0.119
1/5/2017 22:30,36583.29114,10.79,80.7,0.09,0.062,0.13
1/5/2017 22:40,35969.62025,10.43,81.7,0.087,0.059,0.126
1/5/2017 22:50,35179.74684,10.08,82.9,0.088,0.066,0.134
1/5/2017 23:00,34177.21519,10.0,82.7,0.085,0.07,0.122
1/5/2017 23:10,33271.89873,9.81,83.2,0.085,0.07,0.167
1/5/2017 23:20,32427.34177,9.75,83.4,0.085,0.066,0.141
1/5/2017 23:30,31394.43038,9.46,83.6,0.084,0.062,0.145
1/5/2017 23:40,30422.27848,9.09,84.6,0.085,0.033,0.145
1/5/2017 23:50,29571.64557,9.11,84.8,0.088,0.033,0.156
1/6/2017 0:00,28623.79747,8.96,84.9,0.082,0.07,0.145
1/6/2017 0:10,28149.87342,8.91,85.6,0.084,0.062,0.119
1/6/2017 0:20,27578.73418,8.85,85.5,0.086,0.044,0.178
1/6/2017 0:30,26873.92405,8.86,85.6,0.086,0.059,0.115
1/6/2017 0:40,26102.27848,8.88,85.7,0.083,0.051,0.159
1/6/2017 0:50,25707.34177,8.78,85.5,0.082,0.073,0.134
1/6/2017 1:00,25045.06329,8.7,85.5,0.084,0.059,0.13
1/6/2017 1:10,24370.63291,8.57,85.8,0.085,0.073,0.126
1/6/2017 1:20,24078.98734,8.52,86.1,0.088,0.051,0.193
1/6/2017 1:30,23653.67089,8.39,86.7,0.085,0.073,0.126
1/6/2017 1:40,23544.3038,8.41,86.8,0.084,0.081,0.126
1/6/2017 1:50,23118.98734,8.46,87.0,0.088,0.084,0.163
1/6/2017 2:00,23052.1519,8.31,86.6,0.085,0.077,0.171
1/6/2017 2:10,22663.29114,8.13,86.7,0.083,0.059,0.171
1/6/2017 2:20,22231.89873,7.88,87.4,0.083,0.066,0.148
1/6/2017 2:30,21994.93671,7.91,87.5,0.081,0.095,0.134
1/6/2017 2:40,21836.96203,8.01,87.4,0.083,0.081,0.13
1/6/2017 2:50,21970.63291,8.22,87.6,0.086,0.062,0.134
1/6/2017 3:00,21988.86076,8.38,87.0,0.087,0.059,0.152
1/6/2017 3:10,22013.16456,8.43,86.8,0.089,0.059,0.171
1/6/2017 3:20,21788.35443,8.14,87.1,0.084,0.055,0.141
1/6/2017 3:30,21830.88608,8.37,87.2,0.088,0.066,0.13
1/6/2017 3:40,21678.98734,8.47,86.9,0.089,0.066,0.167
1/6/2017 3:50,21867.34177,8.19,87.0,0.088,0.048,0.156
1/6/2017 4:00,21727.59494,8.1,87.4,0.089,0.062,0.215
1/6/2017 4:10,21496.70886,7.93,87.7,0.084,0.037,0.252
1/6/2017 4:20,21472.40506,7.98,88.2,0.092,0.062,0.152
1/6/2017 4:30,21302.27848,8.07,88.1,0.085,0.059,0.174
1/6/2017 4:40,21241.51899,8.03,88.8,0.085,0.091,0.137
1/6/2017 4:50,21478.48101,8.01,88.9,0.087,0.048,0.152
1/6/2017 5:00,21545.31646,7.95,88.9,0.08,0.04,0.156
1/6/2017 5:10,21606.07595,8.09,88.8,0.086,0.055,0.152
